Date,Username,User tag,Content,Mentions,link
"2023-11-17,22:29:57","Tempo","#1917","<@220271899656060928> | Added `Gangsta Boogie` by `Mano Brown, Lino Krizz` to the queue.","Patchoras#0310",""
"2023-11-17,22:36:34","Tempo","#1917","To save on bandwidth, I've automatically left the voice channel due to inactivity.

To disable this, you can purchase Premium on our website: https://tempobot.net/premium
You can also unlock exclusive features like AutoPlay, Playlists, Volume Control and more!","",""
"2023-11-17,22:54:16","Tempo","#1917","<@220271899656060928> | Added `10` tracks from `Amelie Lens` to the queue.","Patchoras#0310",""
"2023-11-17,23:15:46","Tempo","#1917","<@220271899656060928> has skipped to **All Eyes On Me** by **Fox Stevenson**.","Patchoras#0310",""
"2023-11-17,23:40:09","Tempo","#1917","<@220271899656060928> has skipped to **Take Five** by **The Dave Brubeck Quartet**.","Patchoras#0310",""
"2023-11-17,23:45:48","Tempo","#1917","<@220271899656060928> has skipped to **Monsters, Inc.** by **Randy Newman**.","Patchoras#0310",""
"2023-11-17,23:47:57","Tempo","#1917","Sorry, but I failed to find a suitable source for **Lightning Over Heaven** by **Amelie Lens, Anyma**","",""
"2023-11-17,23:50:30","Tempo","#1917","<@220271899656060928> | Added `Bakamitai - Taxi Driver Edition` by `桐生一馬(黒田崇矢)` to the queue.","Patchoras#0310",""
"2023-11-17,23:50:30","Tempo","#1917","","",""
"2023-11-17,23:53:47","Tempo","#1917","<@220271899656060928> | Added `Chico Fininho` by `Rui Veloso` to the queue.","Patchoras#0310",""
"2023-12-05,22:00:47","Tempo","#1917","<@154992376685789184> | Added `Medication` by `Damian Marley, Stephen Marley` to the queue.","MangalhoDePauPT#2657",""
"2023-12-05,22:03:04","Tempo","#1917","<@154992376685789184> | Added `Put 'Em In Their Place` by `Mobb Deep` to the queue.","MangalhoDePauPT#2657",""
"2023-12-05,22:11:48","Tempo","#1917","To save on bandwidth, I've automatically left the voice channel due to inactivity.

To disable this, you can purchase Premium on our website: https://tempobot.net/premium
You can also unlock exclusive features like AutoPlay, Playlists, Volume Control and more!","",""
"2023-12-05,23:29:35","Tempo","#1917","<@220271899656060928> | Added `Time - 2011 Remastered Version` by `Pink Floyd` to the queue.","Patchoras#0310",""
"2023-12-05,23:39:48","Tempo","#1917","To save on bandwidth, I've automatically left the voice channel due to inactivity.

To disable this, you can purchase Premium on our website: https://tempobot.net/premium
You can also unlock exclusive features like AutoPlay, Playlists, Volume Control and more!","",""
"2023-12-08,23:16:02","Tempo","#1917","<@220271899656060928> | Added `Strangers` by `Kenya Grace` to the queue.","Patchoras#0310",""
"2023-12-08,23:19:04","Tempo","#1917","<@220271899656060928> | Added `100` tracks from `Liquid Drum and Bass` to the queue.","Patchoras#0310",""
"2023-12-08,23:59:03","Tempo","#1917","Sorry, but I failed to find a suitable source for **Wings - Nu:Logic Remix** by **Birdy, Nu:Logic, Nu:Tone, Logistics**","",""
"2023-12-09,01:30:06","Tempo","#1917","It's sad to say goodbye, I've stopped playing music and left the voice channel. :frowning:","",""
"2023-12-09,01:30:28","Tempo","#1917","<@220271899656060928> | Added `117` tracks from `B&B` to the queue.","Patchoras#0310",""
"2023-12-09,02:06:06","Tempo","#1917","To save on bandwidth, I've automatically left the voice channel due to inactivity.

To disable this, you can purchase Premium on our website: https://tempobot.net/premium
You can also unlock exclusive features like AutoPlay, Playlists, Volume Control and more!","",""
"2023-12-09,14:18:44","MangalhoDePauPT","#2657","https://9gag.com/gag/aQEWqm8?utm_source=copy_link&utm_medium=post_share","",""
"2023-12-16,21:24:20","Tempo","#1917","<@220271899656060928> | Added `On the Road Again` by `Willie Nelson` to the queue.","Patchoras#0310",""
"2023-12-16,23:15:08","Tempo","#1917","<@246032185780469760> | Added `I Follow Rivers - The Magician Remix` by `Lykke Li, The Magician` to the queue.","leftwild#0",""
"2023-12-16,23:15:12","Tempo","#1917","It's sad to say goodbye, I've stopped playing music and left the voice channel. :frowning:","",""
"2023-12-16,23:16:13","Tempo","#1917","<@246032185780469760> | Added `I Follow Rivers` by `Lykke Li` to the queue.","leftwild#0",""
"2023-12-17,16:55:07","Tempo","#1917","<@220271899656060928> | Added `These Boots Are Made for Walkin'` by `Nancy Sinatra` to the queue.","Patchoras#0310",""
"2023-12-17,18:54:15","Tempo","#1917","<@220271899656060928> | Added `Monsters, Inc.` by `Randy Newman` to the queue.","Patchoras#0310",""
"2023-12-20,21:23:04","Tempo","#1917","<@220271899656060928> | Added `All Summer Long` by `Kid Rock` to the queue.","Patchoras#0310",""
"2023-12-20,22:12:22","Tempo","#1917","<@220271899656060928> | Added `Smooth Operator - Tiktok Remix` by `Underdog` to the queue.","Patchoras#0310",""
"2023-12-23,13:39:06","Tempo","#1917","<@154992376685789184> | Added `Os Bichos Da Fazenda` by `Quim Barreiros` to the queue.","MangalhoDePauPT#2657",""
"2023-12-23,15:44:17","Tempo","#1917","<@154992376685789184> | Added `Mestre De Culinária` by `Quim Barreiros` to the queue.","MangalhoDePauPT#2657",""
"2023-12-23,17:07:12","leftwild","#0","","","https://cdn.discordapp.com/attachments/834188603952463883/1188165928379228180/IMG_2329.jpg?ex=659988c0&is=658713c0&hm=44bfff5bd12dcf9f57a6b484ba720513ec6c1347234c06ddb05d6735203fde67&"
"2023-12-23,17:28:46","Tempo","#1917","<@220271899656060928> | Added `Little Lies` by `Fleetwood Mac` to the queue.","Patchoras#0310",""
"2023-12-23,17:46:45","Tempo","#1917","<@246032185780469760> | Added `50` tracks from `Daily Mix 6` to the queue.","leftwild#0",""
"2023-12-23,19:42:02","Tempo","#1917","It's sad to say goodbye, I've stopped playing music and left the voice channel. :frowning:","",""
"2023-12-23,20:22:23","leftwild","#0","","","https://cdn.discordapp.com/attachments/834188603952463883/1188215049282654288/IMG_2338.jpg?ex=6599b67f&is=6587417f&hm=49e77e4a3094d1320ac53d1381401a3de3ad16343c2e36817ef949ed8ded65b6&"
"2023-12-23,21:58:28","Tempo","#1917","<@246032185780469760> | Added `Hot Nickel Ball on a Pussy` by `Pink Guy` to the queue.","leftwild#0",""
"2023-12-23,22:44:34","Tempo","#1917","<@220271899656060928> | Added `Hold the Line` by `TOTO` to the queue.","Patchoras#0310",""
"2023-12-23,22:52:44","Tempo","#1917","<@220271899656060928> | Added `Everybody's Gotta Live` by `Love` to the queue.","Patchoras#0310",""
